timestamp,temperatura,umidade,ldr,corrente_1,corrente_2,corrente_3,payload_bytes,latencia_ms
2025-08-02 21:30:00,21.0,57.0,0,3.440000057220459,3.819999933242798,3.5899999141693115,41,420.13
2025-08-02 21:40:01,21.0,57.099998474121094,0,3.440000057220459,3.7899999618530273,3.7100000381469727,41,5.032
2025-08-02 21:50:01,21.0,57.099998474121094,0,3.369999885559082,3.799999952316284,3.559999942779541,41,8.583
2025-08-02 22:00:01,21.0,57.20000076293945,0,3.1500000953674316,3.509999990463257,3.380000114440918,40,786.745
2025-08-02 22:10:01,21.0,57.20000076293945,0,3.4100000858306885,3.880000114440918,3.5799999237060547,41,6.276999999999999
2025-08-02 22:20:01,21.0,57.20000076293945,0,3.440000057220459,3.819999933242798,3.7100000381469727,40,-4.361000000000001
2025-08-02 22:30:01,21.0,57.400001525878906,0,3.390000104904175,3.8299999237060547,3.5799999237060547,41,0.39399999999999996
2025-08-02 22:40:01,21.0,57.29999923706055,0,3.390000104904175,3.8299999237060547,3.630000114440918,41,304.18899999999996
2025-08-02 22:50:02,21.0,57.29999923706055,0,3.5399999618530273,3.8299999237060547,3.609999895095825,40,3.254
2025-08-02 23:00:01,21.0,57.29999923706055,0,3.440000057220459,3.8299999237060547,3.630000114440918,41,7.647
2025-08-02 23:10:01,21.0,57.400001525878906,0,3.4600000381469727,3.859999895095825,3.6600000858306885,41,3.634
2025-08-02 23:20:01,21.0,57.400001525878906,0,3.4600000381469727,3.809999942779541,3.5799999237060547,41,267.747
2025-08-02 23:30:01,21.0,57.400001525878906,0,3.1600000858306885,3.5299999713897705,3.2899999618530273,40,580.757
2025-08-02 23:40:00,21.0,57.5,0,3.390000104904175,3.819999933242798,3.640000104904175,41,700.3589999999999
2025-08-02 23:50:01,20.899999618530273,57.5,0,3.4700000286102295,3.759999990463257,3.7200000286102295,41,337.719
2025-08-03 00:00:01,21.0,57.599998474121094,0,3.390000104904175,3.8299999237060547,3.5899999141693115,41,17.44
2025-08-03 00:10:01,20.899999618530273,57.599998474121094,0,3.0899999141693115,3.5799999237060547,3.309999942779541,41,276.358
2025-08-03 00:20:02,20.899999618530273,57.70000076293945,0,3.4100000858306885,3.8299999237060547,3.690000057220459,40,-14.619
2025-08-03 00:30:01,20.899999618530273,57.70000076293945,0,3.430000066757202,3.8299999237060547,3.630000114440918,41,-54.133
2025-08-03 00:40:01,21.0,57.599998474121094,0,3.549999952316284,3.8499999046325684,3.6600000858306885,41,-39.870999999999995
2025-08-03 00:50:01,20.899999618530273,57.79999923706055,0,3.4200000762939453,3.7899999618530273,3.5999999046325684,41,-34.518
2025-08-03 01:00:01,20.899999618530273,57.79999923706055,0,3.4200000762939453,3.8299999237060547,3.559999942779541,40,461.70099999999996
2025-08-03 01:10:01,20.899999618530273,57.79999923706055,0,3.390000104904175,3.809999942779541,3.630000114440918,41,-0.503
2025-08-03 01:20:01,20.899999618530273,57.79999923706055,0,3.509999990463257,3.799999952316284,3.75,40,-27.047
2025-08-03 01:30:04,20.899999618530273,57.79999923706055,0,3.4000000953674316,3.819999933242798,3.609999895095825,40,551.141
2025-08-03 01:40:05,20.899999618530273,57.79999923706055,0,3.130000114440918,3.5,3.4200000762939453,39,62.656000000000006
2025-08-03 01:50:01,20.899999618530273,57.79999923706055,0,3.440000057220459,3.8299999237060547,3.630000114440918,41,105.5
2025-08-03 02:00:01,20.899999618530273,57.79999923706055,0,3.4200000762939453,3.8299999237060547,3.6500000953674316,41,52.179
2025-08-03 02:10:00,20.899999618530273,58.0,0,3.4600000381469727,3.8299999237060547,3.630000114440918,41,277.639
2025-08-03 02:20:01,20.899999618530273,57.900001525878906,0,3.130000114440918,3.5799999237060547,3.319999933242798,40,76.609
2025-08-03 02:30:01,20.899999618530273,58.0,0,3.490000009536743,3.8499999046325684,3.5799999237060547,41,78.452
2025-08-03 02:40:01,20.899999618530273,58.0,0,3.4200000762939453,3.799999952316284,3.5999999046325684,41,70.555
2025-08-03 02:50:00,20.899999618530273,58.0,0,3.5,3.7699999809265137,3.630000114440918,41,558.283
2025-08-03 03:00:01,20.899999618530273,58.0,0,3.4100000858306885,3.7899999618530273,3.5999999046325684,41,-28.423000000000002
2025-08-03 03:10:01,20.899999618530273,58.0,0,3.450000047683716,3.869999885559082,3.700000047683716,41,67.298
2025-08-03 03:20:01,20.899999618530273,58.0,0,3.4200000762939453,3.8299999237060547,3.6700000762939453,40,-56.751999999999995
2025-08-03 03:30:01,20.899999618530273,58.0,0,3.4100000858306885,3.819999933242798,3.619999885559082,41,313.25399999999996
2025-08-03 03:40:00,20.899999618530273,58.0,0,3.440000057220459,3.7799999713897705,3.619999885559082,41,-15.72
2025-08-03 03:50:01,20.899999618530273,58.099998474121094,0,3.2300000190734863,3.5,3.4100000858306885,40,8.97
2025-08-03 04:00:01,20.799999237060547,58.099998474121094,0,3.5,3.8299999237060547,3.619999885559082,41,-43.266
2025-08-03 04:10:01,20.799999237060547,58.099998474121094,0,3.4700000286102295,3.7899999618530273,3.700000047683716,41,-36.303000000000004
2025-08-03 04:20:01,20.899999618530273,58.099998474121094,0,3.440000057220459,3.859999895095825,3.7699999809265137,41,38.861
2025-08-03 04:30:01,20.899999618530273,58.0,0,3.1600000858306885,3.5799999237060547,3.369999885559082,40,14.111
2025-08-03 04:40:01,20.799999237060547,58.099998474121094,0,3.569999933242798,3.859999895095825,3.6600000858306885,41,-15.529
2025-08-03 04:50:01,20.899999618530273,58.0,0,3.4200000762939453,3.859999895095825,3.6500000953674316,41,104.30399999999999
2025-08-03 05:00:01,20.899999618530273,58.0,0,3.4100000858306885,3.8299999237060547,3.5799999237060547,40,30.161
2025-08-03 05:10:01,20.899999618530273,58.0,0,3.4100000858306885,3.819999933242798,3.6500000953674316,41,97.21000000000001
2025-08-03 05:20:02,20.799999237060547,57.900001525878906,0,3.440000057220459,3.819999933242798,3.690000057220459,41,51.738
2025-08-03 05:30:02,20.799999237060547,58.0,0,3.440000057220459,3.8299999237060547,3.630000114440918,41,70.093
2025-08-03 05:40:00,20.799999237060547,57.900001525878906,0,3.4800000190734863,3.8399999141693115,3.559999942779541,41,73.669
2025-08-03 05:50:01,20.799999237060547,58.0,0,3.4800000190734863,3.799999952316284,3.619999885559082,40,39.895
2025-08-03 06:00:02,20.799999237060547,57.79999923706055,0,3.490000009536743,3.940000057220459,3.690000057220459,41,27.325
2025-08-03 06:10:02,20.799999237060547,57.79999923706055,0,3.430000066757202,3.809999942779541,3.509999990463257,41,-13.969000000000001
2025-08-03 06:20:01,20.799999237060547,57.79999923706055,0,3.450000047683716,3.8299999237060547,3.5799999237060547,41,5.164000000000001
